"id","date","lon","lat","x","y","x.se","y.se","logit_g","logit_g.se","g"
"173716",2018-09-08 19:00:00,-60.358612659416,-62.6953469235622,-6719.09002623462,-8987.92867051547,2.79337865493996,2.87300402397591,-0.544611264456972,0.93168705532838,0.36711553813763
"173716",2018-09-09 01:00:00,-60.4240351849006,-62.6766336748706,-6726.37282845798,-8983.39533454049,0.172255623885019,0.178085843959728,-0.724446722599199,0.863167811694821,0.326414536904004
"173716",2018-09-09 07:00:00,-60.4046298901378,-62.6519879089498,-6724.21264092629,-8977.42921286862,1.90405423745758,1.99677358123426,-0.499976883272894,0.965121611688141,0.377546101330208
"173716",2018-09-09 13:00:00,-60.5475324934774,-62.6459503949927,-6740.1204859631,-8975.9684410438,2.80975229271484,2.8959033663312,-0.432800033930682,0.976040008059902,0.39345790791099
"173716",2018-09-09 19:00:00,-60.5494063709962,-62.6479248699559,-6740.32908505429,-8976.44613089331,1.48935913695586,1.55032298042398,-0.359040206084157,0.996940819138425,0.411191924822891
"173716",2018-09-10 01:00:00,-60.5817513857055,-62.6522249327815,-6743.92971562144,-8977.48656668943,0.781741155519833,0.812554712433369,-0.332502661305874,0.999270499500039,0.417631812000989
"173716",2018-09-10 07:00:00,-60.6293483004063,-62.6581253034937,-6749.22817992926,-8978.91445666677,2.36585009559151,2.45913968636143,-0.29211959780569,1.02681631312049,0.42748503380148
"173716",2018-09-10 13:00:00,-60.5448461840659,-62.6517254295703,-6739.82144736729,-8977.3656999807,3.34033322665103,3.46544516586848,-0.257748928374152,1.01635071062601,0.435917151756192
"173716",2018-09-10 19:00:00,-60.495576691482,-62.6405057323968,-6734.33679254121,-8974.65136499962,1.20929825251051,1.25586860362779,-0.248514849621959,1.00642825457522,0.438189078931204
"173716",2018-09-11 01:00:00,-60.5716286152884,-62.6461202769864,-6742.80285397319,-8976.0095397805,0.383700770478241,0.397207931178488,-0.036061703387817,0.960551598880173,0.490985551032554
"173716",2018-09-11 07:00:00,-60.6088198969765,-62.6534594377072,-6746.94296851265,-8977.78529334835,3.12072720213125,3.24017744266549,0.0537782721703139,0.886475488886273,0.513441328723618
"173716",2018-09-11 13:00:00,-60.698960042604,-62.6928202709054,-6756.97732362394,-8987.31641404144,0.665350948743973,0.690268660600289,0.210448698622768,0.640362885997892,0.552418853932127
"173716",2018-09-11 19:00:00,-60.5122852705889,-62.6779472587085,-6736.19678305926,-8983.71346003338,2.31160949963642,2.39673059106675,0.250039577176686,0.724540215856323,0.562186242153907
"173716",2018-09-12 01:00:00,-60.4254719189841,-62.6999231042756,-6726.53276496456,-8989.03770054013,1.2001073335563,1.248667314825,0.217223868884201,0.839001187624002,0.554093428991181
"173716",2018-09-12 07:00:00,-60.4329819717078,-62.7074211257913,-6727.3687802096,-8990.85520604192,5.99790060002727,6.24284614069968,0.22659555331173,0.933034791607112,0.556407737451899
"173716",2018-09-12 13:00:00,-60.4351052635368,-62.7206446378934,-6727.60514397481,-8994.06168591562,2.3745745877403,2.47123349229573,0.246720493203989,1.00921106058739,0.5613691385845
"173716",2018-09-12 19:00:00,-60.4113506515471,-62.7179170888719,-6724.96079266412,-8993.40018324516,0.562283237164212,0.584192598123326,0.249366373349795,1.00193752586694,0.562020537632234
"173716",2018-09-13 01:00:00,-60.4473352802296,-62.7232587707801,-6728.96658320544,-8994.69573965261,5.0720617549309,5.27267509871776,0.26772176162423,0.985941108812483,0.566533515502882
"173716",2018-09-13 07:00:00,-60.4415003784001,-62.7214963793446,-6728.31704490495,-8994.26826825887,1.22088082868569,1.27013459249394,0.304744243748458,0.936512300142107,0.575601874999577
