"sim_id","lon","lat"
"173720_8",-62.2278173166112,-60.9179980371577
"173720_8",-62.1263303107931,-61.0037658656384
"173720_8",-62.131741460889,-60.9877101763569
"173720_8",-61.5962554100873,-61.4949345540417
"173720_8",-61.792370215775,-61.2071950701151
"173720_8",-61.5615855178757,-61.2793238135392
"173720_8",-61.0472871328088,-61.5552266885652
"173720_8",-61.2050222478733,-61.3255448562598
"173720_8",-61.3962313588601,-61.3115608299902
"173720_8",-61.8984454374326,-61.1124645048568
"173720_8",-61.9591591778895,-61.1963613759229
"173720_8",-61.7750896463749,-61.2517758117678
"173720_8",-61.2615423789131,-61.7839137543563
"173720_8",-61.31417887735,-61.8041219364042
"173720_8",-61.385865685176,-61.766005726096
"173720_8",-61.6977679452106,-61.5404038400605
"173720_8",-61.4721081513304,-61.5859584289579
"173720_8",-61.5030899698724,-61.4914988015117
"173720_8",-61.0918159189333,-61.7158326023962
"173720_8",-61.2456427681333,-61.6568378958206
"173720_8",-61.1824800507465,-61.6484969434875
"173720_8",-61.1723751395479,-61.7259885902616
"173720_8",-61.2995729527431,-61.7702223926253
"173720_8",-61.24242783489,-61.6088566748284
"173720_8",-61.4117802420362,-61.3240857498968
"173720_8",-61.0922719485772,-61.7407053757246
"173720_8",-61.351168309192,-61.6978433232612
"173720_8",-61.6376168893277,-61.4953091635537
"173720_8",-61.9108534502469,-61.396350816573
"173720_8",-61.6257674772182,-61.3623203965796
"173720_8",-61.5520561816256,-61.3250430210877
"173720_8",-61.4636694538596,-61.491332089652
"173720_8",-61.7289443153778,-61.22771140706
"173720_8",-62.1240987616563,-61.0104532469318
"173720_8",-62.4466027964233,-60.8498219684308
"173720_8",-61.8409725064997,-61.1300522039756
"173720_8",-61.2930939362643,-61.3522222911097
"173720_8",-61.3509451592297,-61.3977605408127
"173720_8",-61.0069986411666,-61.5289270162953
"173720_8",-61.2662489233378,-61.3246224853286
"173720_8",-61.4237299315872,-61.1628213604754
"173720_8",-61.4635710985338,-61.0943333930441
"173720_8",-61.250934848243,-61.2692720345507
"173720_8",-61.652458759526,-61.0284277502859
"173720_8",-61.8572859141999,-60.8452758408178
"173720_8",-61.6504329916009,-60.9587314876849
"173720_8",-61.4798578594273,-61.0020002035527
"173720_18",-60.8019895490915,-62.4712118333642
"173720_18",-60.9201961140564,-62.474053778234
"173720_18",-60.9434474485237,-62.1284919596336
"173720_18",-60.9813398726236,-61.9170722432136
"173720_18",-61.2756773076114,-61.9682809115678
"173720_18",-61.4760042492898,-61.7639265185293
"173720_18",-61.6518276349649,-61.7890175994958
"173720_18",-61.5878765688054,-61.6442530050364
"173720_18",-61.9501207021943,-62.1688086295819
"173720_18",-61.9500435399931,-62.1868122308318
"173720_18",-62.0929564112476,-62.2515322647389
"173720_18",-62.6583011557334,-62.7934154175572
"173720_18",-62.8817959917395,-63.0887533455826
"173720_18",-62.4086521581953,-62.6606227603521
"173720_18",-62.3520759562998,-62.427720595893
"173720_18",-62.677374608059,-62.5747045754018
"173720_18",-62.4357981812145,-62.5061590124594
"173720_18",-62.7130969063082,-62.5699270814533
"173720_18",-62.729485570958,-62.6725732041824
"173720_18",-62.5221150488805,-62.5848471307329
"173720_18",-62.4516442706652,-62.6686016511942
"173720_18",-62.2667381629522,-62.5134372555342
"173720_18",-62.4494062746381,-62.9020464179427
"173720_18",-62.5552008442324,-63.2165129910818
"173720_18",-62.3998676851076,-63.2831467733116
"173720_18",-62.8349235282014,-63.7630196758216
"173720_18",-62.630414177271,-63.2581560246047
"173720_18",-62.7539664839851,-63.5200236849029
"173720_18",-62.392790519122,-63.1914259985523
"173720_18",-62.4545690271347,-63.3825802779279
"173720_18",-61.787033444315,-63.0586848266429
"173720_18",-61.8772774689185,-63.2101079194184
"173720_18",-62.0313536365411,-63.4133408177521
"173720_18",-61.9713434201643,-63.7382898464525
"173720_18",-61.4765944772348,-63.2114930366384
"173720_18",-61.7674338504255,-63.3966800453326
"173720_18",-61.6949760832005,-63.0635927787789
"173720_18",-61.7929715739674,-63.0767887927549
"173720_18",-61.5838791180925,-62.6457335641157
"173720_18",-61.7806735258944,-62.6659422152981
"173720_18",-61.980727311932,-62.816654348075
"173720_18",-61.7873095296576,-62.5205817281808
"173720_18",-61.5321495778153,-62.2311939085964
"173720_18",-61.468183318826,-62.1429569885319
"173720_18",-61.2152212646905,-62.09864816001
"173720_18",-61.0936603140399,-62.1416414522059
"173720_18",-61.1915446790707,-62.3228329212935
"173720_18",-61.0404313988905,-62.4158749152165
"173720_18",-60.8099898801801,-62.1184203502218
"173720_18",-60.6025829543573,-62.1332287453246
"173720_18",-60.5622646448162,-61.7006929987664
"173720_18",-60.0664784763387,-61.2955885543718
"173720_18",-59.949278265043,-61.3900367094323
"173720_18",-59.5708886635705,-60.6467202006981
"173720_18",-59.8233101937361,-61.0177393289928
"173720_18",-59.7585613014951,-60.8723616193471
"173720_18",-59.9064049786993,-60.8347530481649
"173720_18",-59.8514587111518,-60.7453108908047
"173720_18",-59.642526219944,-60.7453098925032
"173720_18",-59.8814970221866,-61.2077793003163
"173720_18",-59.6920623033336,-60.951608371758
"173720_18",-59.4926688673654,-60.9805146441063
"173720_18",-59.6853350531401,-60.957089619823
"173720_18",-59.8497836510148,-60.8612554377999
"173720_18",-59.8731019616208,-60.8238143091372
"173720_18",-60.011620257989,-60.9742245523367
"173720_18",-59.806494104816,-60.6442676841746
"173720_18",-59.6512281215227,-60.1061714534579
"173720_18",-59.4866477375289,-60.0212772504218
"173720_18",-59.5539878353795,-59.8666003573875
"173720_18",-59.8305375471341,-60.2973424744606
"173720_18",-59.7756642742364,-60.1554492170557
"173720_18",-60.0777841096274,-60.9281333694264
"173720_18",-60.2748834498215,-60.7502010587535
"173720_18",-60.467648711219,-60.9259750128209
"173720_18",-60.4510635590885,-60.8015162430461
"173720_18",-60.1418222796365,-60.3285379302166
"173720_18",-59.9459672825848,-60.244906436435
"173720_18",-59.9282380200343,-60.1503615346043
"173720_18",-59.7941042503586,-59.963919278262
"173720_18",-59.7182717506028,-59.926027366705
"173720_18",-60.1112022672268,-60.4072640033083
"173720_18",-60.3304057110319,-60.6580312967596
"173720_18",-59.9871526357402,-60.3078515007974
"173720_18",-59.9910463140195,-60.3285251647832
"173720_18",-59.8618398349253,-60.2459996673034
"173720_18",-59.8982197865739,-60.0628989158634
"173720_18",-60.1939262826417,-60.2238256063309
"173720_18",-60.1158816201407,-60.3031312724892
"173720_18",-60.0819414106275,-60.3416081555768
"173720_18",-59.8119631095554,-60.022498564056
"173720_18",-60.0694490655327,-60.234244895067
"173720_18",-59.9317571093127,-59.8933547216234
"173720_18",-59.9708671013175,-59.5626825681417
"173720_18",-59.858705679381,-59.8840605047628
"173720_18",-59.9150045597044,-59.8496551689342
"173720_18",-59.83997283866,-59.6776219993629
"173720_18",-59.6229752234585,-59.4579987936846
"173720_18",-59.7241763184001,-59.4504448875128
"173720_18",-59.7993379360633,-59.2764082110955
"173720_18",-59.8707673105999,-59.215012439515
"173720_18",-59.8364301747065,-59.3145688877788
"173720_18",-59.8598296883653,-59.4964391833159
"173720_18",-60.0213662650647,-59.6679408144351
"173720_18",-60.2708769631792,-60.2016731943916
"173720_18",-59.9733461600393,-59.7386701053098
"173720_18",-60.016484663324,-60.0194443124649
"173720_18",-59.7983137109649,-59.9788523878149
"173720_18",-59.8607954108015,-60.0382822189924
"173720_18",-59.7032350343266,-60.2246780947457
"173720_18",-59.5120644091052,-60.3955001504247
"173720_18",-59.5415456657082,-60.250860814744
"173720_18",-59.5391577336325,-60.4083085564729
"173720_18",-59.5494263014996,-60.4456580680713
"173720_18",-59.1064270606635,-60.0913432715495
"173720_18",-59.3246067076881,-60.2924385020253
"173720_18",-59.205974155717,-60.1739646953241
"173720_18",-59.535163566852,-60.5210969231958
"173720_18",-59.4943081983779,-60.3265875903112
"173720_18",-59.5435327506442,-60.4671608784211
"173720_18",-59.4371867764358,-60.1898567112741
"173720_18",-59.3556585154703,-60.4603741276339
"173720_18",-59.0624117672119,-60.2008204991104
"173720_18",-59.0100411461419,-60.1370178347149
"173720_18",-59.1735547942442,-60.2129649204487
"173720_18",-59.24166121043,-60.4359300002351
"173720_18",-59.444366412281,-60.4933550310479
"173720_18",-59.358649952195,-60.484113126361
"173720_18",-59.1551043258834,-60.1553394265784
"173720_18",-58.8935679004957,-60.1912482517778
"173720_18",-58.6848491881316,-60.0379708754567
"173720_18",-58.2416302825615,-59.8023805183636
"173720_18",-58.1806830401821,-60.0893246848606
"173720_18",-58.3445820433732,-60.1709984924752
"173720_18",-58.5539395269619,-60.0842015471721
"173720_18",-58.7370431205019,-60.5226147832821
"173720_18",-58.990179846328,-60.8687030852599
"173720_18",-59.2012189185897,-60.8479415539623
"173720_18",-59.1457749725978,-60.8056794508796
"173720_18",-59.1093522324066,-60.891992919073
"173720_18",-59.0361150969475,-60.4927029598752
"173720_18",-59.2766122217424,-60.6153836595435
"173720_18",-59.0749095446353,-60.2603412354335
"173720_18",-58.8889975327442,-59.9274486048103
"173720_18",-58.9666064065442,-60.1213511444284
"173720_18",-58.9218600038873,-60.0130577337395
"173720_18",-58.8040139479059,-59.8238685444799
"173720_18",-58.5472780353107,-59.7754838675714
"173720_18",-58.2528863500038,-59.5869452112862
"173720_18",-58.2145904866806,-59.5867576542327
"173720_18",-58.3619165841843,-59.8482662975474
"173720_18",-58.3757165420371,-60.2126089630979
"173720_18",-58.3737507193928,-60.3287627498145
"173720_18",-58.2109358724898,-60.2197364673517
"173720_18",-58.2689708290835,-60.3367809402313
"173720_18",-58.2221263852923,-60.4663876531099
"173720_18",-57.8518496600659,-60.1424171638419
"173720_18",-57.8529798959418,-60.4231901297859
"173720_18",-57.5141833814003,-60.1569777004867
"173720_18",-57.3894152597057,-60.1219971389243
"173720_18",-57.3499936368483,-60.2122795388653
"173720_18",-57.3762385402859,-60.0250193530091
"173720_18",-57.5732798584524,-59.9258687781222
"173720_18",-58.0009663534656,-60.3095800434472
"173720_18",-57.9789014337364,-60.1548622636281
"173720_18",-57.9873057458009,-60.1935927920322
"173720_18",-57.7431226844968,-59.9810924639022
"173720_18",-57.5082397835983,-59.5684792600248
"173720_18",-57.5135614059529,-59.6482194548078
"173720_18",-57.5375528437408,-59.4669151424825
"173720_18",-57.6477817725777,-59.4019187190669
"173720_18",-57.5792670167881,-59.381324010709
"173720_18",-57.503445776904,-59.4050755362672
"173720_18",-57.4879142649129,-59.6813035284793
"173720_18",-57.8979091733582,-60.0525563972434
"173720_18",-57.7342592887516,-59.938670544898
"173720_18",-57.9936649148015,-60.5807957282168
"173720_18",-57.7487713289483,-60.4633829092973
"173720_18",-57.4669725771179,-60.2899209932832
"173720_18",-57.4781615320351,-60.2794422733148
"173720_18",-56.9973957035581,-59.7561515365105
"173720_18",-57.1094364979281,-59.6657533055985
"173720_18",-56.8176698799652,-59.3007437332536
"173720_18",-56.7532854933076,-59.4202083385009
"173720_18",-56.9523617760682,-59.7570144314821
"173720_18",-56.7649122249789,-59.8857492915824
"173720_18",-56.3165134816687,-59.5397139047292
"173720_18",-56.2745758844397,-59.4596600492742
"173720_18",-56.1975141009087,-59.6074466714263
"173720_18",-56.0448783368059,-59.395770848823
"173720_18",-56.2918710190096,-59.495402875375
"173720_18",-56.2845984482621,-59.2406337246666
"173720_18",-56.4909350365719,-59.8026596521601
"173720_18",-56.1833559859215,-59.332161208544
"173720_18",-56.0923179793431,-59.0551591135827
"173720_18",-55.9934616598926,-58.8911019996649
"173720_18",-56.3845458487813,-59.2062633380918
"173720_18",-56.1710341642301,-58.9539877359079
"173720_18",-56.361565022766,-58.8693778125678
"173720_18",-56.5356848585859,-58.8148838297028
"173720_18",-56.710106879661,-59.007294201616
"173720_18",-56.8493104494749,-58.9851457078369
"173720_18",-56.9490195203491,-59.1498252026395
"173720_18",-57.1196875843502,-59.1826242826588
"173720_18",-57.0923911609914,-59.1774111443212
"173720_18",-57.0774868233832,-58.8237163286937
"173720_18",-57.3567639838176,-58.83432512174
"173720_18",-57.1143824016491,-58.4895539392035
"173720_18",-57.3393739089553,-58.5553457778641
"173720_18",-57.4167461939977,-58.3652473882268
"173720_18",-57.3393134698173,-58.2210249854641
"173720_18",-57.530134693503,-58.5644712852305
"173720_18",-57.6093262602293,-58.8662704939673
"173720_18",-57.5905301286937,-59.3545547841116
"173720_18",-57.4423853960207,-59.3761672353432
"173720_18",-57.6559861518037,-59.6781101292477
"173720_18",-58.1058536950961,-60.0399782072377
"173720_18",-58.0061267016594,-59.8558944599412
"173720_18",-57.9448512931996,-60.0157308784407
"173720_18",-58.3586961355125,-60.3571530822038
"173720_18",-58.2025179920726,-60.4373586668964
"173720_18",-58.3356942072852,-60.1737514945288
"173720_18",-58.5165439767536,-60.3089026707345
"173720_18",-58.4352884118745,-60.3878575130202
"173720_18",-58.5408344581284,-60.6478143991249
"173720_18",-58.522817013238,-60.5120660628719
"173720_18",-58.3290317290089,-60.0416581259859
"173720_18",-58.2884016284252,-59.6380555831105
"173720_18",-58.2303350288791,-59.617730751721
"173720_18",-58.1585140348384,-59.4074692356273
"173720_18",-58.1373543279572,-59.4899258246248
"173720_18",-57.7482616987901,-59.105321795153
"173720_18",-57.3551705172306,-58.8505466626
"173720_18",-57.3053910650314,-58.9038665126147
"173720_18",-57.2633753842974,-59.0374709737931
"173720_18",-57.2013960695859,-59.0191736680546
"173720_18",-56.895962106234,-58.5431134475761
"173720_18",-56.8791787868013,-58.6008732628001
"173720_18",-56.9173084852305,-58.6804313501631
"173720_18",-56.8070661542221,-58.4530498648422
"173720_18",-56.4761192612157,-57.8994422508065
"173720_18",-56.2330080347125,-57.5947067157592
"173720_18",-56.2112936745801,-57.360686433939
"173720_18",-56.382501039281,-57.4675583589908
"173720_18",-56.3714188612715,-57.2410447827873
"173720_18",-56.5304038400657,-57.3186630821045
"173720_18",-56.6761937430539,-57.5673420890123
"173720_18",-56.1686236506895,-57.1526330498359
"173720_18",-55.9701358920147,-57.0268657397254
"173720_18",-56.2958536507978,-57.3092957662416
"173720_18",-55.962176044946,-56.6615686931471
"173720_18",-56.2642282711825,-56.8753427382589
"173720_18",-56.1936407229842,-57.126648858854
"173720_18",-56.2395800528292,-57.2243338193775
"173720_18",-56.525113941809,-57.7619304505178
"173720_18",-56.6092676585855,-57.5059913039804
"173720_18",-56.7243131903413,-57.404813208597
"173720_18",-57.1217035754409,-57.6491588124778
"173720_18",-57.6463963758601,-58.1849568356465
"173720_18",-57.3252252540785,-57.8465468686391
"173720_18",-57.4467288378757,-58.0485774397724
"173720_18",-57.8125182734593,-58.3808359991981
"173720_18",-57.7937230611726,-58.4511710404225
"173720_18",-57.8091036794632,-58.676612082702
"173720_18",-57.7510115114464,-58.7051167369364
"173720_18",-57.6621412088291,-58.6404754276691
"173720_18",-57.7080671941485,-58.6704741567443
"173720_18",-57.8426643279933,-59.0380076037279
"173720_18",-57.8371325113223,-58.9749062458579
"173720_18",-57.8595531589703,-59.1411209981463
"173720_18",-57.6119174807562,-59.1346869162902
"173720_18",-57.5809553379031,-58.9131601468137
"173720_18",-57.2167703272616,-58.3516458914859
"173720_18",-57.2673521594688,-58.229403973417
"173720_18",-57.5527231914683,-58.3528968001924
"173720_18",-57.8843364327005,-58.5360189163412
"173720_18",-57.8766210055975,-58.6680234153712
"173720_18",-57.9549808682205,-58.5574577799384
"173720_18",-57.7852383347675,-58.4715015433524
"173720_18",-57.9635868068928,-58.5181118758023
"173720_18",-57.6052509486923,-58.2565156507872
"173720_18",-57.5249990670115,-58.5537269746736
"173720_18",-57.2494596091418,-58.0686858634751
"173720_18",-57.4872669834012,-58.2002272144221
"173720_18",-57.4964253659562,-58.0469338706777
"173720_18",-56.8194749238431,-57.5706595748989
"173720_18",-56.8008603687772,-57.9767365648567
"173720_18",-56.9402148926088,-57.9876586353488
"173720_18",-56.8471032052282,-57.3249375448003
"173720_18",-57.0382408952553,-57.2190711762019
"173720_18",-56.9543041488573,-57.162624294321
"173720_18",-56.9519526432122,-57.0091722645635
"173720_18",-57.0391296253339,-57.0074181896219
"173720_18",-56.7397191462239,-56.6241659495166
"173720_18",-57.1057550492645,-56.8014563144538
"173720_18",-57.0762315730904,-56.820753677999
"173720_18",-57.0020942277791,-56.8515072917674
"173720_18",-56.8534026759963,-56.5856376103952
"173720_18",-57.0280764417168,-56.733249482078
"173720_18",-57.1908599892777,-56.562694085557
"173720_18",-57.2191608778347,-56.7559413476972
"173720_18",-56.9372078086437,-56.6628310370807
"173720_18",-56.9470710418305,-56.500641732111
"173720_18",-57.0627399436765,-56.9018984135997
"173720_18",-57.010321401148,-56.9046315945586
"173720_18",-57.1705968086792,-56.8124270900922
"173720_18",-57.1529112126811,-56.8402132745101
"173720_18",-57.1601124419877,-56.9640331538087
"173720_18",-57.4741173034283,-57.1714322092598
"173720_18",-57.7223145388047,-57.3740180943655
"173720_18",-58.0569677460413,-57.8201148938939
"173720_18",-58.3762041119762,-58.3375383225162
"173720_18",-58.4142981688351,-58.1122526703375
"173720_18",-58.4591954849655,-58.1944481064802
"173720_18",-58.4749717658901,-58.4246977696007
"173720_18",-58.3362510022734,-58.3895838928748
"173720_18",-58.3099535505159,-58.6930695786389
"173720_18",-58.278273455617,-58.6752898348518
"173720_18",-58.5716105411071,-58.7311249932452
"173720_18",-58.6211189586188,-59.0031955888382
"173720_18",-58.7109541404119,-58.8768157852386
"173720_18",-58.6602085907812,-58.9148194476665
"173720_18",-58.7407668182045,-58.7035196311427
"173720_18",-58.6748669071943,-58.6576875094202
"173720_18",-58.5294174872934,-58.6268649759562
"173720_18",-58.6816478205607,-58.7436416857046
"173720_18",-58.4613465567557,-58.7477471993077
"173720_18",-58.5570179070502,-58.9306271628526
"173720_18",-58.3834456679651,-58.4363937506499
"173720_18",-58.284272520656,-58.2484589791027
"173720_18",-57.9951430545176,-58.0109070278796
"173720_18",-57.9467802556325,-58.1606449935558
"173720_18",-58.0969036697197,-58.2197227080864
"173720_18",-58.1315947747674,-58.1372971455917
"173720_18",-58.2411006270168,-57.7960275397671
"173720_18",-58.0628444456334,-57.4838160998151
"173720_18",-57.9242956001712,-57.2548054644231
"173720_18",-58.1946078594536,-57.476880178966
"173720_18",-58.295257000895,-57.8013174464945
"173720_18",-57.8871310903689,-57.2958615933583
"173720_18",-57.6402408777413,-57.0787421238318
"173720_18",-57.4622363201524,-57.0042517982973
"173720_18",-57.2393750587429,-56.8451410274019
"173720_18",-57.0110040130621,-56.5906960078502
"173720_18",-56.7482578860635,-56.3174920034588
"173720_18",-56.5488154720918,-56.0418626143634
"173720_18",-56.3049275845387,-55.7811183730446
"173720_18",-56.2827676758816,-55.6703081973504
"173720_18",-56.2453244711494,-55.3077930089141
"173720_18",-56.1205595011453,-55.1024816345301
"173720_18",-55.9788078986376,-55.0499724684951
"173720_18",-55.8337459395647,-54.8846549731714
"173720_18",-55.8255856742754,-55.0553257672884
"173720_18",-55.7540394406062,-55.1403805306696
"173720_18",-55.8435541152423,-55.352344464928
"173720_18",-55.7570317078677,-55.024855384013
"173720_18",-55.6409768851254,-55.0437493012939
"173720_18",-55.6930933584318,-55.3352749106251
"173720_18",-55.7115840618428,-55.4352038234072
"173720_18",-55.9718574197724,-55.7486526471923
"173720_18",-56.1941362154925,-55.8485477440673
"173720_18",-56.3432113214643,-56.287081593968
"173720_18",-56.0032850214988,-56.1727580068959
"173720_18",-55.8396192103036,-55.902499057876
"173720_18",-55.7402092546919,-55.8898925983201
"173720_18",-55.6086445246799,-55.8856479578419
"173720_18",-55.5896741030493,-55.9710030014299
"173720_18",-55.6664004452506,-56.1829117443272
"173720_18",-55.9007971133013,-56.6172291991477
"173720_18",-55.6525137318865,-56.8374748490599
"173720_18",-55.5517015409218,-56.5616623774338
"173720_18",-55.1909319231907,-56.2762544582399
"173720_18",-55.0952491328665,-56.247563508408
"173720_18",-54.9149034884385,-56.0076508547768
"173720_18",-54.7565738599269,-55.7881922629678
"173720_18",-54.8333317183648,-55.9017007144827
"173720_18",-54.9922156091285,-56.0209702447104
"173720_18",-54.9586997932919,-55.8246478049506
"173720_18",-54.9417974859456,-55.8775260909868
"173720_18",-54.8760786849445,-56.0909395282639
"173720_18",-54.7764071843398,-55.9463740056534
"173720_18",-54.6541841808506,-55.5943025219237
"173720_18",-54.6356774158989,-55.4957455828199
"173720_18",-54.6189234770289,-55.5849325172389
"173720_18",-54.4992866289223,-55.4772167829349
"173720_18",-54.6812938235059,-55.5373676778581
"173720_18",-54.6124012797251,-55.6858469763138
"173720_18",-54.7834719603897,-55.8772389621389
"173720_18",-54.7792912136694,-55.7741558021489
"173720_18",-54.6736627109065,-55.7046552465244
"173720_18",-54.7401493878293,-55.8676244964124
"173720_18",-54.5702778606347,-55.5035251249414
"173720_18",-54.4282013185703,-55.3779480898733
"173720_18",-54.4178229269893,-55.7086033372303
"173720_18",-54.1527181965206,-55.5397899171155
"173720_18",-54.2891589849616,-55.6360171709068
"173720_18",-54.513737446007,-56.0892314555514
"173720_18",-54.7470963176404,-56.5611797696344
"173720_18",-54.7730304536814,-56.5012967850343
"173720_18",-54.7328485554354,-56.3782346266633
"173720_18",-54.8092762486106,-56.7035591718085
"173720_18",-54.8296727431227,-56.8816841928954
"173720_18",-54.4963687937572,-56.7637951974608
"173720_18",-54.4255311177542,-56.4490608941243
"173720_18",-54.4570948817886,-56.5238350543232
"173720_18",-54.5314632543296,-56.4348540895201
"173720_18",-54.7236642671897,-56.370880607151
"173720_18",-54.8590406520511,-56.6684566854232
"173720_18",-54.8718151498806,-56.7507439985891
"173720_18",-54.9710068393543,-56.7534817445584
"173720_18",-54.8497337870615,-56.5085362806775
"173720_18",-54.7579006553043,-56.3910889006054
"173720_18",-54.945932021025,-56.5361820338276
"173720_18",-54.7892241408658,-56.6573254247784
"173720_18",-54.6163721297274,-56.4232216352142
"173720_18",-54.7908025899021,-56.7465175543975
"173720_18",-54.6469054582644,-56.3874099420763
"173720_18",-54.8863436937045,-56.649308891746
"173720_18",-54.7645737012477,-56.7217727052514
"173720_18",-54.4403868505043,-56.391899281173
"173720_18",-54.1535642951371,-56.0372169044449
"173720_18",-53.883079501578,-56.0389203755878
"173720_18",-54.1799241120206,-56.4087134699775
"173720_18",-54.1247560013582,-56.4485891846106
"173720_18",-54.1334451675441,-56.4781808224314
"173720_18",-54.0542386711686,-56.4859839582365
"173720_18",-53.8982136360958,-56.1661511249599
"173720_18",-53.8132906936772,-55.9732873487967
"173720_18",-53.85267077703,-55.7319811417349
"173720_18",-53.7385751530504,-55.4750329512651
"173720_18",-53.7728209789641,-55.6814087336948
"173720_18",-53.8717481037707,-55.5964147194803
"173720_18",-53.6630150984464,-55.4349484275764
"173720_18",-53.4087504125245,-55.279741214074
"173720_18",-53.0332167311919,-55.1176453445422
"173720_18",-53.0548307354921,-54.9659763363194
"173720_18",-53.3640401982382,-55.2481744868666
"173720_18",-53.5793599428608,-55.5138472676466
"173720_18",-53.5567180935504,-55.581672509888
"173720_18",-53.8234410228434,-55.8555327687286
"173720_18",-53.3692727281855,-55.3830615260338
"173720_18",-53.5044447380548,-55.4715236441678
"173720_18",-53.2860345379616,-55.025805740499
"173720_18",-53.1149902439494,-54.7199574861426
"173720_18",-53.4657809755977,-54.9801326756601
"173720_18",-53.42624614769,-54.9274841509144
"173720_18",-53.5981942425176,-55.2564084656322
"173720_18",-53.7526596676954,-55.2591274244414
"173720_18",-53.8048931720868,-55.2566805537029
"173720_18",-53.7534540078257,-55.2405640712588
"173720_18",-53.9541352289782,-55.5767489758777
"173720_18",-54.0130028269599,-55.733399408317
"173720_18",-54.0113139665984,-56.0275950590722
"173720_18",-54.0276488994294,-56.0458123911377
"173720_18",-53.8166765843099,-56.0471194949588
"173720_18",-53.8508022826718,-56.095269743505
"173720_18",-53.8330558387265,-55.9714738583121
"173720_18",-53.7722294216514,-55.8649114989421
"173720_18",-53.7570754457919,-55.7636134637956
"173720_18",-53.949067064931,-55.9574470822846
"173720_18",-53.6666025292186,-55.6789504359129
"173720_18",-53.8948236645718,-56.0844083693965
"173720_18",-53.6358567684534,-55.6480691913781
"173720_18",-53.7365422719627,-55.7998755917085
"173720_18",-53.7162890715056,-55.5128734272678
"173720_18",-53.821826387,-55.3506307408513
"173720_18",-53.8355809925356,-55.1785452910805
"173720_18",-53.6989861038452,-55.0342170493503
"173720_18",-53.7764010657847,-55.1797934225703
"173720_18",-54.0088729477767,-55.2613838791674
"173720_18",-54.011331995006,-55.263985594716
"173720_18",-53.6739739925256,-55.0549642756882
"173720_18",-53.736866757309,-55.2994340286068
"173720_18",-53.36095451035,-54.8493629194634
"173720_18",-53.3017280798004,-54.4260586575817
"173720_18",-53.2786547419251,-54.1605269311189
"173720_18",-53.1659870352684,-53.8779969586991
"173720_18",-53.0360110164173,-53.7248202949749
"173720_18",-52.9289788366787,-53.6707233353703
"173720_18",-53.0326686700456,-53.7817074447062
"173720_18",-53.170548855872,-53.8397487579368
"173720_18",-53.4305187666114,-54.1225778704851
"173720_18",-53.3228190725665,-54.0705304242171
"173720_18",-53.2129970071655,-53.9135078145594
"173720_18",-53.1459489712894,-53.9187370848537
"173720_18",-53.066992055096,-54.0710787182416
"173720_18",-53.008251247177,-53.8316300206947
"173720_18",-53.1755097728061,-54.006192539422
"173720_18",-53.336372751016,-54.2259794342064
"173720_18",-53.3928619986252,-54.1344445767199
"173720_18",-53.5625893468375,-54.2002340537266
"173720_18",-53.4919334054013,-53.928560444861
"173720_18",-53.3703915167804,-53.7537824612174
"173720_18",-53.382930208155,-53.983348612536
"173720_18",-53.0994171490792,-53.9858830921578
"173720_18",-53.0805195402943,-54.0063514922875
"173720_18",-52.9809430083669,-53.695123762201
"173720_18",-52.8971492788948,-53.6898518985527
"173720_18",-52.7715078718584,-53.4323670385046
"173720_18",-52.7218684857063,-53.3861259084399
"173720_18",-52.4049920222302,-53.0293799284648
"173720_18",-52.3482387580641,-52.7223730723523
"173720_18",-52.13835405602,-52.59677919645
"173720_18",-51.9939690737407,-52.2897941083551
"173720_18",-51.6952808396257,-52.0646821545002
"173720_18",-51.7915596788236,-51.8843338868741
"173720_18",-51.4901816617253,-51.2705752639814
"173720_18",-51.421601001644,-50.8795379576328
"173720_18",-51.2665336353659,-50.7123327670165
"173720_18",-51.2724982666183,-50.7368303638808
"173720_18",-50.825396435491,-50.2140598939464
"173720_18",-50.5093349585348,-49.8969819024342
"173720_18",-50.5806490115404,-49.7690505611266
"173720_18",-50.9684489997885,-50.0146732104507
"173720_18",-50.7459564453073,-49.5556819717654
"173720_18",-50.7738717685109,-49.5649767191606
"173720_18",-50.7627432503661,-49.4932892270485
"173720_18",-50.7630338648101,-49.3269580411766
"173720_18",-50.527989346115,-48.993109917822
"173720_18",-50.4183573926677,-48.8516815804312
"173720_18",-50.2817434408614,-48.5671673392378
"173720_18",-50.0882942067947,-48.008944605593
"173720_18",-50.3222029355564,-48.3672461359449
"173720_18",-50.3387288419119,-48.348995602131
"173720_18",-50.3167025847719,-48.4714735127047
"173720_18",-50.1553404985628,-48.1521104956277
"173720_18",-50.0657409675149,-47.9726529702147
"173720_18",-49.7987935224321,-47.6539897834343
"173720_18",-49.4452474184037,-47.3118519253845
"173720_18",-49.2600092133761,-47.1882934045751
"173720_18",-49.0470334735393,-46.7572855736813
"173720_18",-49.2575341502453,-46.8831439102906
"173720_18",-48.9840399279641,-46.2519030285762
"173720_18",-48.9736439780738,-46.2971530805494
"173720_18",-48.8855897947234,-46.1956150360822
"173720_18",-48.9573650244343,-46.1857465190789
"173720_18",-48.9227977939677,-45.9605096626374
"173720_18",-49.0272849776204,-46.3562691009273
"173720_18",-48.8252236653266,-46.1666320453326
"173720_18",-48.791449124321,-46.0810061014568
"173720_18",-48.813095849513,-46.2879762352269
